"content","username","tweet_published_at","type"
"kebahagiaan bisa dicari tapi coldplay ke indonesia hanya sekali","codenamezeeee","2023-05-10 21:23:16+07","tweet"
"Uang bisa di cari, makan bisa di kurangi tapi bang messi dan coldplay ke indonesia cuma sekali.","imigransorga__","2023-05-11 19:05:50+07","tweet"
"Meski penyelenggaraan konser Coldplay di Indonesia masih lama, tapi antusiasme masyarakat sudah sangat tinggi. Lalu, seberapa besar dampak ekonomi konser Coldplay ke Indonesia? https://t.co/F2HG5aR7Xh #Analisis #CNNIndonesia https://t.co/6iN4Q1zynB","CNNIndonesia","2023-05-11 19:00:03+07","tweet"
"@syahiraa27 makan bisa di kurangi, tapi coldplay ke indonesia cuman sekali 😂","hkml07_","2023-05-11 13:26:32+07","replied_to"
"""Uwang bisa dicari, Coldplay ke Indonesia cuma sekali"" gaskueeen war tiket","jvncs_","2023-05-11 12:15:48+07","replied_to"
"Ini Sosok Promotor yang Berhasil Datangkan Coldplay ke Indonesia, Butuh Waktu 20 Tahun https://t.co/BGynzZLk0E","KompasEnt","2023-05-11 09:22:02+07","tweet"
"Butuh Waktu 20 Tahun untuk Bisa Datangkan Coldplay ke Indonesia https://t.co/pKwXu86HdK","KompasEnt","2023-05-11 09:06:02+07","tweet"
"@rickjaa_ uang bisa dicari, coldplay ke indonesia kapan lagi 🤪","babeyaga_","2023-05-12 07:07:23+07","tweet"
"Nyari uang sulit
Tp coldplay ke Indonesia ga tau kapan terjadi lagi.

Tp masih galau juga
Masih banyak yg harus ditabung 🥺

Yalord harus apa aku ini?","fliviatjoe","2023-05-11 21:16:47+07","tweet"
"Uang bisa dicari, tapi Coldplay ke Indonesia cuma sekali. 
Gass? #ColdplayIndonesia","revardisyahp","2023-05-12 06:01:59+07","tweet"
"Uang bisa dicari tapi @coldplay ke Indonesia hanya sekali. 
Angkat KTPmu kawan …","rizaldiabdilah","2023-05-12 05:46:52+07","tweet"
"@radenrauf UANG BISA DICARI TAPI COLDPLAY KE INDONESIA HANYA SEKALI","marcellinaape","2023-05-12 02:37:56+07","tweet"
"Kalo coldplay ke indonesia brti sayangku cintaku dakota johnson juga ikut ga sih?","Renallllllllll","2023-05-12 01:25:22+07","tweet"
"hidup cuma sekali, uang bisa dicari, coldplay ke indonesia ya bodo amat :)","lilprettyb1tch","2023-05-12 18:45:23+07","tweet"
"@bctpsj uang bisa dicari lagi, tp coldplay ke indonesia belum tentu 10 taun sekali","xamperinn","2023-05-12 18:34:27+07","replied_to"
"uang bisa dicari, coldplay ke Indonesia hanya sekali","kjooan","2023-05-12 17:53:13+07","tweet"
"@pendakilawas Coldplay. Rinjani gk kemana” tetep ada di Indonesia kan, klo coldplay ke Indonesia kapan lagi 🥹","jezziejel","2023-05-12 17:20:31+07","replied_to"
"@pendakilawas Rinjani ga akan kemana2, tapi coldplay ke Indonesia belum tentu 2 kali","sungoldhin","2023-05-12 16:53:59+07","replied_to"
"@gadisoengoe @coldplay Sat set sat set 🤪","arifnrokhman","2023-05-04 00:07:27+07","replied_to"
"Neck deep ke Indonesia di julidin. Slipknot ke Indonesia di julidin. Coldplay ke Indonesia di julidin. Soal selera gak usah di debat gak akan ada habisnya 😅","pulangsoree_","2023-05-12 15:57:06+07","tweet"
"Ada gak sih yg bodoamat sama Coldplay ke Indonesia?","eamangea","2023-05-12 15:24:26+07","tweet"
"@pendakilawas Uang bisa dicari, coldplay ke indonesia cuman sekali 🗿","rhxans","2023-05-12 15:21:30+07","replied_to"
"@brookllyne tidak ada yang tidak mungkin di dunia ini. Coldplay ke Indonesia saja awalnya ketidakmungkinan.","malkaleegra","2023-05-12 14:47:47+07","replied_to"
"@6737RIEEE @dianoaxl @FikriMunafi @idextratime @ganjarpranowo pak @ganjarpranowo tolong jangan biarkan @coldplay ke indonesia. mereka ini atheis dan lgbt, sangat bertentangan dengan pancasila 🇮🇩❤️","miloknight77","2023-05-13 08:10:19+07","tweet"
"Uang bisa dicari, tapi coldplay ke Indonesia cuman sekali wkkwkkwk #ColdplayIndonesia","nur_fita_sari","2023-05-12 13:13:39+07","tweet"
"@kegblgnunfaedh gass, kapan lagi coldplay ke indonesia","herdiansyh__","2023-05-12 12:43:16+07","replied_to"
"duit bisa dicari coldplay ke indonesia cuma sekali, iya2 serahlu.. hafalin dulu lagu2nya jgn cuma ""aaa oaa oaaa"" doang.","AlvinShof","2023-05-12 12:35:00+07","tweet"
"@worksfess Mending kayak tadi tuh siapa ya lupa, pokoknya kantornya libur Selasa-Rabu atau Rabu-Kamis pas Coldplay ke Indonesia. Terus ganti hari Sabtu-Minggu yang masuk.","inasmfdti","2023-05-12 11:32:16+07","replied_to"
"@aazisamin Pinjol bisa dilunasi, Coldplay ke Indonesia mungkin cuma sekali.","Styopebri","2023-05-12 11:30:19+07","replied_to"
"Enggak die hard fans tapi gabisa bohong kalau masa remaja gua mah emang diisi sama lagu-lagu coldplay.

Sempet bilang ke orang lagi dulu

""Nanti aja gua suka elunya kalau Coldplay manggung ke Indonesia""

pada waktu itu ""Coldplay ke Indonesia"" = Gak mungkin","ulfae","2023-05-12 10:58:52+07","tweet"
"@fadrimerdianto Duit bisa dicari, tapi coldplay ke Indonesia cuma sekali. KTP dan pinjol diciptakan bukan tanpa alasan.","aridwan05","2023-05-12 10:15:49+07","replied_to"
"Jas Hujan

Harus siap kondisi apapun yaa! Cuma sekali nih Coldplay ke Indonesia. 
Hujan badai bisa diatasi pake jas hujan ini, terutama yang pgn ambil festival nihh. 
https://t.co/9L0BSsP8Jx https://t.co/AHb9KWgQsT","anakbebek100","2023-05-12 10:09:58+07","replied_to"
"Segini besaran datangkan Coldplay ke Indonesia

#ColdplayIndonesia

https://t.co/iP8dsXhwx7","okezonenews","2023-05-12 09:40:00+07","tweet"
"@worksfess Mending resign ga si? Kapan lagi Coldplay ke Indonesia *kata yg udh book tiket 11jt","abangudinn_","2023-05-13 01:44:40+07","replied_to"
"Misalnya Udah capek capek ngewar ticket coldplay, ada oknum larang Coldplay ke Indonesia dengan beberapa alasan. 
Terus ticket di refund,  sakit sih kalo sampe begitu.","Chokieee_","2023-05-12 23:59:11+07","tweet"
"Jangankan dari album parachutes, dari Mylo xyloto, ghost stories, ahfod tour semuaaaa ga ada yg bisa buat coldplay ke Indonesia dan cita-cita proposal promotor ku ini tercapai oleh @PK_ent_id @TEMGMT TEAM😭😭, dan  range harga yg gua buat di tahun 2017 paling murah masih sama!! https://t.co/aRrDimCWhQ","lauvyoubeb","2023-05-12 22:48:52+07","replied_to"
"@TxtdariHI Loh bukannya yg mereka dukung dulu malah yg bawa coldplay ke Indonesia? Loh heh loh heh","ahmadfaiqfkhr","2023-05-12 21:39:34+07","replied_to"
"Uang bisa dicari, coldplay ke Indonesia cuma sekali 😉
Sambil nungguin war tiketnya, nonton Only The Brave dulu yuk di Genflix

#genflix #ott #localpride #streaming #coldplay #onlythebrave #war #lovelymay #2023 https://t.co/70jA9fpdNG","genflix_id","2023-05-13 13:00:34+07","tweet"
"Ikutan yg lagi kekinian dyeeh😘📍

Nikita Willy Coldplay Malaysia Sisca Jateng Nikita Mirzani Kuning Sushi Ichiban Moana","cputriarty","2023-05-02 05:38:24+07","retweet"
"aku senang, hampir nangis, sama kepikiran banget sama coldplay ke indonesia, tiapp hari ada aja beritanya, dari yg awalnya bahagia jadi khawatir bakalan kenapa2, semoga lancarr jaya ya coldplay manggung di sini","_logictwisted","2023-05-13 19:29:53+07","tweet"
"@idextratime Lho lho lho, Coldplay bahaya cok.

Takutnya mereka bawa BOM, Laranng Coldplay ke Indonesia ❗❗❗","Slurrpee2","2023-05-13 18:41:26+07","replied_to"
"Kedatangan band asal Inggris Coldplay ke Indonesia membuat penggemar tak sabar untuk war tiketnya. Musisi Tompi pun meminta penggemar Coldplay tak sampai pinjam uang secara online demi kebahagiaan hal tersebut. https://t.co/R0LCqz1pfi","detikhot","2023-05-13 14:02:59+07","tweet"
"@0GEKKK liat di yutub aja coldplay live concert in jakarta","thehot_man","2023-05-03 18:05:44+07","replied_to"
"Motivasi hari ini: uang bisa di cari, tapi coldplay ke Indonesia cuman sekali. 

Info pegadaian?","hanifrp__","2023-05-13 11:27:15+07","tweet"
"Duit bisa dicari, coldplay ke Indonesia cuma sekali, iya serah lu dah.. 
Hafalin dulu lirik2 nya jangan cuma ""aaaa oaaa oaaa"" Doang.","Anti_mageee7","2023-05-13 11:26:08+07","tweet"
"Banyak yang nyinyir nda usah paksakan nonton Coldplay kalo nda uang lah, nda hafal lagu lah, ta'bangka Coldplay lah..

Weh baraccung, momentnya dicari ini orang..
Belum tentu datang 2 kali coldplay ke Indonesia, jadi wajar ji jalla semua orang mau nonton tawwa..","AccankMuin","2023-05-14 08:56:54+07","tweet"
"Uang bisa dicari,tapi Coldplay ke Indonesia cuman sekali.Masalahnya uangnya cari dimana anj+ga dapet ijin,ada yg butuh ginjal ngak?boleh nego

#ColdplayIndonesia 
#ColdplayInJakarta","BimeldaSrg42880","2023-05-13 21:30:16+07","retweet"
"🎶 Nobody said it was easy
No one ever said it would be this hard 🎶 https://t.co/ImTjuhOLs4","IDWantsColdplay","2023-05-13 13:26:16+07","tweet"
"7 Fakta Samantha Tzovoloz Sosok Penting di Balik Datangnya Coldplay ke Indonesia https://t.co/KM5stVnYLs","haibundacom","2023-05-14 20:35:57+07","tweet"
"Ustadz Yusuf Mansur Antusias Coldplay ke Indonesia, Musisi Dunia Bakal Majukan Ekonomi Indonesia
https://t.co/SNXPqC9J2Y","buddykuofficial","2023-05-14 20:00:00+07","tweet"
"@kegblgnunfaedh Coldplay ke Indonesia juga cuman buat konser doang, bukan yang aneh... Sok suci banget anjir 😌","Tari_Sun_Flower","2023-05-14 19:44:50+07","replied_to"
"@ikanatassa Prinsipnya kalo emang ada duit walaupun dia bukan fans coldplay tapi mau nonton ....

YA NONTON LAH ANJIR KAPANPAGI COLDPLAY KE INDONESIA","boombongie","2023-05-14 17:21:14+07","replied_to"
"@Percumha yuk coldplay kak","kikir","2023-05-09 05:56:25+07","replied_to"
"Ustadz Yusuf Mansur baru sadar kalau difollow promotor konser Coldplay, ngaku ikut antusias Coldplay ke Indonesia
https://t.co/SNXPqC9J2Y","buddykuofficial","2023-05-14 16:00:02+07","tweet"
"Harus dicari solusi terbaiknya untuk Generasi Masa Depan kita lebih berkualitas maju !
Berani menyuarakan ANTI thdp pernikahan usia dini. Kasihan, kan #MerekaBelumSiap https://t.co/YJgdX5VctE","cputriarty","2023-04-28 08:10:47+07","replied_to"
"@detikcom Ya kapan lagi yakan Coldplay ke Indonesia😭 darpd dlu paling deket Sgp, aku yg anak daerah menanges😭 skrg gapapa min bela2in ke Jkt&amp; ngemper di Stasiun. Yg ptg bisa dgerin langsung A Sky Full of Stars sm Everglow
Pliss😭😭😭","pink_ranger05","2023-05-14 11:33:00+07","replied_to"
"Uang bisa di cari, tapi Coldplay ke Indonesia kapan lagi😂

Memang sdh hapal lagu-lagunya? Nah, pakai Langit Musik biar bisa sing a song sekalian hapalin semua lagunya Coldplay. 

Mau? Klik link di BIO ya.

#IndiHome #IndiHomeBorneo
#coldplay #coldplayconcert 
#langitmusik","T_Rahman90","2023-05-14 11:19:04+07","retweet"
"Uang bisa di cari, tapi Coldplay ke Indonesia kapan lagi😂

Memang sdh hapal lagu-lagunya? Nah, pakai Langit Musik biar bisa sing a song sekalian hapalin semua lagunya Coldplay. 

Mau? Klik link di BIO ya.

#IndiHome #IndiHomeBorneo
#coldplay #coldplayconcert 
#langitmusik","Ari_Ramadhan_21","2023-05-14 13:35:23+07","retweet"
"@kegblgnunfaedh apa hubungan nya dukung lgbt sama konser? Coldplay ke Indonesia nyanyi woy bukan Berdakwah, aneh parah kalo nyari mukak","rafirsin","2023-05-15 04:40:21+07","replied_to"
"Pdahal coldplay ke Indonesia naik tamiya","Gilang_RDP","2023-05-14 23:20:37+07","retweet"
"Tolak Konser Coldplay, Wasekjen PA 212: Kalau Nekat, Kita Kepung Bandara https://t.co/UQVWmHlRE8","VIVAcoid","2023-05-14 13:05:33+07","tweet"
"@Poconggg “Kapan lg coldplay ke indonesia”","kitoorah","2023-05-14 22:00:52+07","replied_to"
"@kegblgnunfaedh selama gak ada simbol2 dan yang mengarah kesana, biasa aja. mereka juga datang harusnya sudah tau kultur kita, klo merek menantang, baru kerterlaluan. klo gak ada, ya nikmatin aja coldplay ke indonesia","Yudiansyahjr","2023-05-15 20:49:22+07","replied_to"
"Uang bisa di cari, tapi Coldplay ke Indonesia kapan lagi😂

Memang sdh hapal lagu-lagunya? Nah, pakai Langit Musik biar bisa sing a song sekalian hapalin semua lagunya Coldplay. 

Mau? Klik link di BIO ya.

#IndiHome #IndiHomeBorneo
#coldplay #coldplayconcert 
#langitmusik","Muhamma63665061","2023-05-15 20:32:57+07","retweet"
"@tvOneNews Udah lama2 nunggu coldplay ke Indonesia, malah pas ke Indonesia dia tolak sama fans madrid. Chuaks","Ravico27","2023-05-15 10:03:16+07","replied_to"
"Uang bisa di cari, tapi Coldplay ke Indonesia kapan lagi😂

Memang sdh hapal lagu-lagunya? Nah, pakai Langit Musik biar bisa sing a song sekalian hapalin semua lagunya Coldplay. 

Mau? Klik link di BIO ya.

#IndiHome #IndiHomeBorneo
#coldplay #coldplayconcert 
#langitmusik https://t.co/GHwr3K4zlz","indihomeborneo","2023-05-13 19:39:59+07","tweet"
"Uang bisa di cari, tapi Coldplay ke Indonesia kapan lagi😂

Memang sdh hapal lagu-lagunya? Nah, pakai Langit Musik biar bisa sing a song sekalian hapalin semua lagunya Coldplay. 

Mau? Klik link di BIO ya.

#IndiHome #IndiHomeBorneo
#coldplay #coldplayconcert 
#langitmusik","RahmanaBlanel","2023-05-15 18:16:08+07","retweet"
"@LurahEliite @ybaindonesia Ahahaha kalau tau nnti diajak ngepung bandara pas COLDPLAY ke Indonesia","wish_14","2023-05-15 18:05:27+07","replied_to"
"Uang bisa di cari, tapi Coldplay ke Indonesia kapan lagi😂

Memang sdh hapal lagu-lagunya? Nah, pakai Langit Musik biar bisa sing a song sekalian hapalin semua lagunya Coldplay. 

Mau? Klik link di BIO ya.

#IndiHome #IndiHomeBorneo
#coldplay #coldplayconcert 
#langitmusik","Muhammad_Febri0","2023-05-15 17:12:19+07","retweet"
"Samantha Tzovoloz menjadi sosok penting di balik datangnya Coldplay ke Indonesia. Berikut 7 fakta terkait Samantha, dari menjadi CEO hingga dekat dengan artis. #detiknetwork 

https://t.co/jfuFzm0wbw","detikcom","2023-05-15 16:00:01+07","tweet"
"Uang bisa di cari, tapi Coldplay ke Indonesia kapan lagi😂

Memang sdh hapal lagu-lagunya? Nah, pakai Langit Musik biar bisa sing a song sekalian hapalin semua lagunya Coldplay. 

Mau? Klik link di BIO ya.

#IndiHome #IndiHomeBorneo
#coldplay #coldplayconcert 
#langitmusik","anshari_slebew","2023-05-15 14:19:15+07","retweet"
"@txtdrpemerintah Kepung bandara, untuk menyambut kedatangan Coldplay ke Indonesia. Sambil bersama-sama menyanyikan FIX YOU","rois_arbisaid","2023-05-15 11:29:07+07","replied_to"
"Kulkas dan motor bisa dicari, tapi coldplay ke Indonesia hanya sekali.","dewikebencian_","2023-05-16 18:16:23+07","retweet"
"Terpopuler: Mengenal Samantha Tzovoloz, Sosok Penting di Balik Datangnya Coldplay ke Indonesia https://t.co/rKpmlu6IU6","haibundacom","2023-05-16 05:35:27+07","tweet"
"@tanyarlfes Gak masalah beli tiket pakai pinjol. Utang bisa dibayar kapan2. Coldplay ke Indonesia kapan lagi ?
🗿","remahan_peyeek","2023-05-16 03:56:52+07","replied_to"
"""Kan Coldplay Ke Indonesia mau konser bukan mau kampanye LGBT,kalopun emang bener dukung LGBT dan Atheis ya itu urusan pribadi mereka,"" cuit @m********.

#Coldplay #ColdplayinJakarta2023 #PA212 #LGBT #Jakarta #konser #viral https://t.co/PqYOkDyOYY","Portal_PWT","2023-05-15 21:15:59+07","tweet"
"kulkas dan motor masih bisa dibeli lagi, tapi Coldplay ke Indonesia.. belum tentu, takut malah ga jadi gara2 wiro sableng😆","cutty_____","2023-05-16 19:21:30+07","retweet"
"@AngelMoonBR @coldplay @alienradiofm Kkkkjkkkjkk","henrique_hertz","2023-05-02 05:02:11+07","replied_to"
"@sosmedkeras Kulkas motor biss beli lagi, coldplay ke Indonesia kapan lagi??? 
tapi ga harus yg 11 juta lah 😭😭😭","sheeshjade_","2023-05-16 19:18:48+07","replied_to"
"@sosmedkeras semangat bro. uang bisa dicari, coldplay ke indonesia kapan lagi? urusan nanti gimana? ya gimana nanti haha","egilalohhh","2023-05-16 17:32:25+07","replied_to"
"kuliah bisa ambil cuti tapi coldplay ke indonesia cuma sekali.","liveonhearo","2023-05-16 17:11:34+07","tweet"
"@sosmedkeras Uang bisa dicari, coldplay ke Indonesia kapan lagi","ASummerTruffle","2023-05-16 17:00:57+07","replied_to"
"@sosmedkeras Kulkas dan motor bisa beli lagi
Coldplay ke Indonesia cuma sekali 😎","oturanad","2023-05-16 16:17:04+07","replied_to"
"@racunincenter @eIegantc @sosmedkeras Prinsip nya gini ""kulkas dan motor masih bisa dicuri, tapi coldplay ke indonesia hanya sekali""","zuzumbabi","2023-05-16 15:55:17+07","replied_to"
"@dikkdikkk @sosmedkeras ""kulkas dan motor masih bisa dicuri, tapi coldplay ke indonesia hanya sekali""","zuzumbabi","2023-05-16 15:54:27+07","tweet"
"@sosmedkeras ""kulkas dan motor masih bisa dicuri, tapi coldplay ke indonesia hanya sekali""","zuzumbabi","2023-05-16 15:54:06+07","replied_to"
"Kulkas dan motor bisa dicari coldplay ke indonesia hanya sekali” tutur danar","Yusufandri___","2023-05-16 15:49:43+07","retweet"
"kulkas dan motor masih bisa dicari, tapi coldplay ke indonesia hanya sekali"" jog https://t.co/TXqmUkYgqO","jogmfs","2023-05-16 15:34:14+07","tweet"
"saham @BankBCA harusnya melambung nih udah bisa bawa @coldplay ke indonesia 😊","ardhnsyah","2023-05-16 15:24:50+07","tweet"
"Serba-Serbi Penolakan Datangnya Coldplay Ke Indonesia","drinkwaterz","2023-05-16 14:03:56+07","tweet"
"11 juta tiket coldplay cuman diajak ke backstage doang, kalo di GJLS Merch udah bisa dapetin motor editor + baju AC anget. Stok baju GJLS Merch tiap hari ada tapi coldplay ke Indonesia belum tentu ada lagi

Udahlah mendingan dirimu beli baju AC anget buat nonton coldplay https://t.co/8VVUxs6eHS","txtgjls","2023-05-16 12:14:34+07","tweet"
"@txtdrpengusaha Anjay Coldplay ke Indonesia dong siap siap ges","ulfiabasry","2023-05-16 11:19:31+07","replied_to"
"liverpool ke singapura, coldplay ke indonesia. duit saya menjerit kapten","rizqishal","2023-05-16 10:51:06+07","tweet"
"efek coldplay ke indonesia kah?","radityaarsatya","2023-05-16 10:04:49+07","retweet"
"Matahari ternyata bukan berwarna kuning, melainkan warna putih. Cari tahu penjelasannya dalam #101Science #CNNIndonesia: https://t.co/vaxM6wPJAv https://t.co/X4xNHdeSFg","CNNIndonesia","2023-05-16 10:00:01+07","tweet"
"@tanyarlfes ""Coldplay ke Indonesia tuh sekali seumur hidup, daripada nyesel!"" Oke...","doubleFnyadua","2023-05-16 09:15:28+07","replied_to"
"@Sro19963 @IDNTimes Maaf coldplay ke indonesia mau konser .bukan nyaleg 🗿","Darihat41109139","2023-05-17 08:13:48+07","replied_to"
"@Maliaaa____ @Heri_Horeh jgn lupa juga, cuma di era ini busa datangkan coldplay ke Indonesia.","loserbii","2023-05-16 23:13:38+07","replied_to"
"@psi_id @coldplay @adearmando61 Coldplay ke Indonesia bukan Mau kampanye Soal LGBT , Bukan Mau Kampanye soal Atheis , Coldplay mau ke Indonesia mau nyanyi , mempersembahkan pertunjukan Karya nya. 
Aneh aneh aneh. 🤌🤌🤌🤌","AzazelRich","2023-05-16 21:17:05+07","replied_to"
"Baru say hi sama Chris Martin aja, yang nonton ikut deg-degan. Jadi enggak sabar nungguin Coldplay ke Indonesia.

Tungguin yah Mata Najwa “Exclusive Interview with Chris Martin of Coldplay” di YouTube Najwa Shihab dan website https://t.co/pFOrT6gsF8

@aiaindonesia

| Mata Najwa https://t.co/3ziXDALkgF","NarasiNewsroom","2023-05-16 22:44:34+07","tweet"
"@sosmedkeras Kulkas dan motor bisa di beli lagi tapi coldplay ke Indonesia kapan lagi","jajange666","2023-05-16 22:00:18+07","replied_to"
"@dinhihope EMANG KENAPA? GASUKA? INI FIRST TIME COLDPLAY KE INDONESIA KALO LO GATAU!! DAN INI GRUP BAND LEGEND😡😡 —Ucap ngabers kalo ada yg ngedefend😎","rubychulisie","2023-05-16 21:50:31+07","tweet"
"@sosmedkeras bener2 definisi ""uang bisa dicari, tapi coldplay ke indonesia hanya sekali"" 😭👍🏻","cheezzzieu","2023-05-16 21:40:32+07","replied_to"
"Baru say hi sama Chris Martin aja, yang nonton ikut deg-degan. Jadi enggak sabar nungguin Coldplay ke Indonesia.

Mata Najwa “Exclusive Interview with Chris Martin of Coldplay” akan tayang di YouTube Najwa Shihab dan website Narasi, tungguin!

| Mata Najwa

#AIAVitality #Narasi #JadiPaham #IndonesiaButuhAnakMuda","MataNajwa","2023-05-16 21:19:50+07","tweet"
"Coldplay ke Indonesia mau konser mas, bukan maju capres.","ardhilaksonoo","2023-05-17 20:49:49+07","retweet"
"coldplay gamau mampir gunungkidul dulu gitu? beli tiwul manis dilanjut jogging sore depan pemda sama sumbang lagu di tamkul wonosari","Aizamericano","2023-05-17 17:28:39+07","tweet"
